Hash,Family,first_submission_date,code_sign,cpu_type
03f297aad0fe3b60eb56fa5ff95d6922,amos,2024-09-03,,"x86_64, ARM_64"
4b04dfc8ba86cc30696188fbcf75f2b0,amos,2024-07-11,,ARM_64
98904f45eb205034ffd614fe2796104f,cimpli,2023-08-26,,x86_64
e48d99859276c6dd27651ce084638831,amos,2024-05-25,,ARM_64
40efe3b2c6338aef9186d1a2c7c24d8d,vigorf,2022-06-12,,x86_64
926288026704d8c4b7a9e3b953e34936,bundlore,2023-08-27,,x86_64
a53a1bf8e20e444823773420754e1e32,cimpli,2023-08-27,,x86_64
c53021eb0c3bae90f4068d1bb2c0925e,tirrip,2024-01-19,,x86_64
7488c2b2a579fe1d227ea46bda2c2ba8,ligolo,2023-08-28,,ARM_64
801587f4930ef1f8641160766977b10a,tirrip,2023-11-24,,x86_64
a96d7fc94fda4ede3f9fba0a4e2e9504,SINGLETON,2024-05-15,,x86_64
ad30487b5ae54123c87b7f2587ad6f26,tinyv,2019-11-27,,ARM_32
7f4de19a2a45b3d150e3c57fbf15c5d6,mackontrol,2018-07-17,,"x86_32, PPC_32"
c5528d633490d371099d748cf7978bcd,tirrip,2023-08-31,,x86_64
1a547daa1bf26f2955a8aea3b61e1718,imobie,2024-04-25,MissingPlist,x86_64
3318ccaf81d1ea93023052684e970191,amos,2024-07-09,,"x86_64, ARM_64"
58a84df54b4670e7249766462bb49eaa,SINGLETON,2017-02-09,,x86_64
21288c51f65a5c4187cbd4ec7dbe849c,SINGLETON,2023-09-19,,x86_64
f8f381f755ba122a4e7906d431f2d348,bundlore,2023-06-12,,x86_64
87607829f895b87420941d684d8c0f07,surfbuyer,2024-01-02,,x86_64
55b6339aa8a00d857acff7cbd21c230a,amos,2024-09-03,,"x86_64, ARM_64"
123e4c819a603c4e25ca8d3df71577b9,SINGLETON,2023-08-27,,x86_64
f7dc2cf9c643a7ed03ee186a72727c3d,bundlore,2023-08-27,,x86_64
61db0f0f9d5e09988141e691ac1fea52,cimpli,2023-08-27,,x86_64
fd5405eafd851ae4de1940b8c9ac0dd7,bundlore,2023-08-26,,x86_64
8453d1b8b8b3f80542e89a1410d41a76,proxyagent,2023-12-25,,x86_64
fb71745c9c19efa3bd3e3854e1a5cc71,chisel,2021-01-10,,x86_64
1d6abb47ad6038b48621cedbd89ec417,amos,2024-05-09,,x86_64
21af8c36b71ecb2add29d62b719252df,SINGLETON,2023-08-01,,x86_64
c06e2ee8c451bba286f9fbcccc19660c,bundlore,2024-01-12,,x86_64
afec855459173d955305cd53a5eb4041,bundlore,2023-08-27,,x86_64
57bd0e973797bff9d6c6d6c1310b4ddc,evilquest,2020-09-24,,x86_64
af760d0c9ada30d885c7c83f14333a07,bundlore,2023-08-27,,x86_64
daf52ad13cf6e32abd69a29f83ee1dd6,tirrip,2023-08-27,,x86_64
8765f8b33e063a3e8d87d17587575ea0,bundlore,2023-04-25,,x86_64
68c514aaa671d121a935eb713242f6c2,bundlore,2023-08-31,,x86_64
d559ceee696e4af9120cfc2fd4d21f25,macbooster,2020-03-06,MissingPlist,x86_64
7c4f1f74e1b92e688192c4e8cf24aebe,tirrip,2024-02-26,,x86_64
67e72b7185269f6175a0eb430caabf99,bundlore,2023-07-13,,x86_64
1e72a34036e1fc2468c53f377354e3ab,bundlore,2024-04-25,,x86_64
91a0e8e5829611472c6f32a5cd302d47,tirrip,2023-12-25,,x86_64
d623fa03dc2676927c208873de8859b7,SINGLETON,2021-06-07,,x86_64
00ac065db2159dcf8a6f29a3ca71a8fd,evilquest,2020-09-22,,x86_64
d88375d838b26effc7fe111f506d3d66,shelma,2022-04-12,,ARM_32
e2f25cd1895c31fac28f736bb1abecc6,installcore,2023-06-26,,x86_64
8730491d02f74dfd3fbd0197ff9a0751,evilquest,2022-08-01,,x86_64
fa7d170ee268b9f876b61c653100a3c0,amos,2024-02-05,,ARM_64
5f7935aeebb967306f1d8c7fcd02feea,tinyv,2019-09-28,,ARM_64
c98884688e03717dbbce7972e6303656,SINGLETON,2023-12-24,,x86_64
92b1687654619cb092574f9638b81cdf,bundlore,2023-08-27,,x86_64
6bb6cc81f8a537c0d04991e44560aa47,lador,2023-08-27,,x86_64
d18bc061ebe6daed5f45a73638a8b822,limerain,2024-04-07,Valid,x86_64
ba9869d9649c4916cfb70c73a69c4b5e,cimpli,2023-08-27,,x86_64
6ebafa70f064bfa4de85f8401113e5d5,bundlore,2023-08-27,,x86_64
b6e9fc61cec41bee62ea8379fd938668,bundlore,2023-08-27,,x86_64
1b23ddbc170e0b67b0f6673f58c0263d,amos,2024-04-11,,x86_64
af7ef42db63651db291c854110fcff1f,nukesped,2024-04-19,,x86_64
ad7587290634d078b6fba9c59b03604f,bundlore,2023-08-27,,x86_64
d22a298260842dd492427d5ee5031ace,rload,2023-09-04,,x86_64
0d9dbc0fa94074e1b02b92c5922d24b8,flashback,2018-07-02,,x86_32
6130e378b572cb60a4d0841bd9c925d3,tirrip,2024-02-07,,x86_64
5b359054d47ddc08a07eea5b214189ef,empr,2023-06-19,,x86_64
1c4bd84b4c14c697a47aa35690197435,bundlore,2023-06-19,,x86_64
f0843725ebaba543b38a11d04a8fb1ee,tirrip,2024-01-10,,x86_64
46b899daf33ff09716e6fe29777937b4,bundlore,2023-08-27,,x86_64
6dfe7f5d9910255abc2eeeffaae07d93,adagent,2024-02-10,,x86_64
6b9f6379078885b5ab30c1d08209fd57,synataeb,2024-05-10,,x86_64
17b4f6a3cd16fb26f7fdf506eb37b7ad,bundlore,2023-06-18,,x86_64
7326e096ebc3bd8097b66a6feef0b2fd,imobie,2023-10-31,,x86_64
1a39e50bfabd399e344277e73d95f42d,bundlore,2023-08-24,,x86_64
36d3c5537b2c518b15896b1fa8cdbd9b,bundlore,2024-07-04,,x86_64
01e273dd96e8520977513e5341706a73,SINGLETON,2023-07-21,Valid,ARM_64
3fe1aa5282f346a1f731d5f32c09d0cc,SINGLETON,2022-10-07,,x86_64
d8e939568ecd747a074d7299f068bfcb,cimpli,2023-08-27,,x86_64
457577139a25d1c625c84da0b6845170,potmeyd,2023-03-30,MissingPlist,x86_64
7b912e69b38283ced8ea57109c938cb4,imobie,2023-10-18,MissingPlist,x86_64
56ff8bb5463b7a154d790d38cf01a6ff,amos,2024-05-20,,ARM_64
d9266e281aa980c227303dba2d801f54,SINGLETON,2020-12-02,,x86_64
78304b22a3b6ee1138815b0c549777ab,SINGLETON,2024-08-05,,x86_64
861562e521bae161533f0c40d35cb0f3,amos,2023-11-27,,x86_64
cb7b946538b9fe1ac2834b0499fad5b8,maxofferdeal,2021-08-23,,x86_64
1cf29f2f84fa3a9add5bf1f2d6d5e18b,SINGLETON,2024-06-24,MissingPlist,x86_64
5e29b946be2b586bc7f793006c31bfad,tirrip,2023-08-28,,x86_64
f00f74ebbbdae818d44521ec782a82d3,amos,2024-07-03,,"x86_64, ARM_64"
b23861f1a7009c3a34a1c330626c8b27,cimpli,2021-11-17,,x86_64
9ca48d54bb40941b6890d12398cadca7,autoins,2023-08-29,,ARM_64
e667baf04fefa9eba34944071dd5b9df,amos,2024-04-24,,x86_64
39f8748671b3bf43e4564bb361821f55,bundlore,2023-06-10,,x86_64
b5fa8d701e09f54622bf6e900a3e768c,cimpli,2023-08-27,,x86_64
6e25cb1ee804e8cd6b51be645f0ef70a,tirrip,2023-06-18,,x86_64
a5fd12e149b30b02c45e00633e48e1c8,lador,2023-08-27,,x86_64
f4a4e827a6eb84d6e3f4b5d5d8f3e607,bundlore,2023-08-10,,x86_64
7281837255039af89e6a8984a6a0ca78,amos,2024-05-20,,"x86_64, ARM_64"
f7f079570214ea76e3448d2e631f6d60,amos,2024-06-28,,x86_64
0771f55102356c7639613ce96545257f,SINGLETON,2018-05-24,,x86_64
d87c5d3f22f906672f568c052787dae0,tirrip,2023-01-26,,x86_64
73fbbc7c278ef3a08e9a8bfa6073a4a4,gt32supportgeeks,2023-08-27,,x86_64
90f5f2361a39534d39b1ea159a370372,amos,2024-05-26,,"x86_64, ARM_64"
53855210656a18fc8a3c9abc7c1fa595,cimpli,2021-11-12,,x86_64
a5312e5cc639743ecca6b2d1bc40b08d,bundlore,2023-08-27,,x86_64
11728684b9d306152070e3e950dd5ec8,surfbuyer,2023-08-27,,x86_32
b60e22284e7ac407c4f55879ada0caa0,SINGLETON,2023-12-26,,x86_32
d40fbba1f189b3771ddf7e82d77985a0,bundlore,2023-08-04,,x86_64
e6613316f99d399878ac387eb6c82059,tirrip,2023-12-28,,x86_64
a772d0985e8c4b51344be6ff00d5f52a,bundlore,2023-08-27,,x86_64
6f8a4c934961202bf33499a71197dd5b,flashback,2018-07-12,,x86_32
b91aa5cac0a584048f11799186ac7d0f,tirrip,2023-06-15,,x86_64
c619e6de9897d1efecffef287db759f6,SINGLETON,2023-06-11,,x86_64
8bbb2526d9a563ade71f68b4ea117305,macsweeper,2023-11-19,,"x86_32, PPC_32"
f581dc71ed95b79a7371cf63493646a7,SINGLETON,2023-08-27,,x86_64
49ff76a9fac7c775b09b9e17d8f0cdfa,cimpli,2021-09-28,,x86_64
574f834f484bd8ee132866b3990202ef,SINGLETON,2017-02-27,,x86_32
b206fe46760f1ba5c0277be52330d80f,proxyagent,2024-07-03,,x86_64
8e15e9d14483b19ab30ba8fe854da101,bundlore,2023-08-27,,x86_64
d4efd37775855425bc40a4e09a9d7795,xcsset,2021-06-14,,ARM_64
fc6f1e74b36b728343c413d8b58fe18d,bundlore,2023-08-27,,x86_64
80405e55e835ed76afede55329c0db06,SINGLETON,2024-02-01,,x86_64
a47386bd01e80eae484b0d58efae4a95,lador,2021-04-09,,x86_64
31a18c426596f01b1f66636b0f548329,SINGLETON,2012-05-22,,x86_64
36e7901404a5972d8a282227d56e8781,tirrip,2023-12-29,,x86_64
aab74747504c4a4b9b95fecc547c310a,SINGLETON,2023-12-13,,ARM_64
0b25a4542a0359ef33be2fb2e937e5f8,SINGLETON,2023-07-27,,x86_64
5e57fef8e6a9cb49a90fb31da12b5844,genieo,2017-02-19,,x86_64
44e6b4432726ab04018979d74c3faad5,bundlore,2023-08-27,,x86_64
05f8e9fb0219f45bb9b4765bba9659a2,evilquest,2020-09-25,,x86_64
100c0166b82521e2a38ff87f075ce8b7,maxofferdeal,2021-03-08,,x86_64
d9c99b4c34c4486beae45a54191e541a,SINGLETON,2024-01-14,,x86_64
2aece93a3e3d26e9d15c87f40cb633d4,revproxy,2022-09-05,,ARM_64
a8219ec9d30906b35df16be3266c32ca,macbooster,2018-03-15,MissingPlist,x86_64
8fcc74a1419aa2aab56a5dfbef106b32,SINGLETON,2024-06-06,,x86_64
0964cab893c62522f676e9694ecf1fa3,bundlore,2023-08-27,,x86_64
fb80e39dc9a0363062a51175672386a0,amos,2024-07-26,,x86_64
0eb373d9e28a4acbaf22ade67a3673cf,SINGLETON,2023-07-24,Valid,ARM_64
36e955a18ca160a2fbf0561b95b93264,flashback,2018-08-02,,x86_32
a27e60a8752e2d7e840f6119b3819716,SINGLETON,2022-11-17,,"x86_64, PPC_64, PPC_32"
47aeeca7dd8e29d89bf09d178cd20601,SINGLETON,2022-02-24,,x86_64
3c810997b853ad2641f6944ed316f6e2,bundlore,2023-06-09,,x86_64
d53881f0a3f55922d187c83005d864a0,SINGLETON,2021-02-18,,x86_64
4829b688277d464802fb4cd5aa13985f,SINGLETON,2024-01-31,,x86_64
dab85dc98020f4bd894357cfb2387628,SINGLETON,2024-05-14,,x86_64
802f1a43ad3e6dc65591895824fedcce,tirrip,2023-08-25,,x86_64
9090ea56609d45786d645f54558c9770,lador,2023-08-26,,x86_64
c4bb932324f675804418b1a660fc13f0,amos,2024-06-22,,x86_64
5c79acdf960692bcf15d3c530a89b75d,bundlore,2023-08-27,,x86_64
9ed31e9170a313e707b8d4714813dd5b,amos,2024-06-17,,ARM_64
b5690de5332cd01e916369088bbd225f,xcsset,2021-06-14,,"x86_64, ARM_64"
a7d2a94b4913fa342dc61627d4b39be4,bundlore,2023-08-27,,x86_64
e87b26c89abb0540cf304341002480a9,metasploit,2024-06-19,,x86_64
923aff06c7b15d954f53d928f8cef3be,bundlore,2023-08-27,,x86_64
86deb2492c13cff5088c9f78498a8924,adagent,2024-02-13,MissingPlist,x86_64
90f755ec0f9b93ab31abcbf7e0cd37d4,spyme,2021-01-17,,"x86_32, PPC_32"
a499ce5f16fd7526d10dc24086a5e71f,SINGLETON,2023-07-28,,x86_64
578b32650da5300a179c3016b4c83b88,demsty,2023-05-20,,x86_64
dad436ffc999c124272e6a191fa7d787,lador,2023-08-30,,x86_64
264943c541631e9f2ab5c5050b9fa82e,tirrip,2023-08-27,,x86_64
a08da84a2d9f0f6bbe64a50f3fe2ebd5,tirrip,2023-08-27,,x86_64
6096103bf92072956a32e0daac7f246b,SINGLETON,2022-07-19,,x86_64
4abe1c1d15ad7732ddea55f127971833,proxyagent,2024-04-24,,x86_64
c9bac92119a47f1ce68592cb1318b37a,SINGLETON,2023-08-27,,x86_64
bfb5d24a8ede03df5d76a5180b0e9ec9,tirrip,2024-02-28,,x86_64
61a2e2c2c65d00d8599eb2dc8422cb8c,cimpli,2023-08-27,,x86_64
13833a9d80d4823ebbd4cadb12f38c88,lador,2024-02-08,,x86_64
4dbe5cfe1784c794780f0e5f74420b77,bundlore,2023-07-02,,x86_64
58e367bc0033170910f4032d86d4feba,SINGLETON,2023-08-27,,x86_64
31c9ab8e3c595bcb574afc0f714cac41,bundlore,2023-11-27,,x86_64
1519400cba515e101eff64f7dabee7bf,twenbc,2021-06-09,,x86_64
846d7450799ed9a1e0023d57afa12821,xcsset,2021-06-20,,ARM_64
302a0ea81d113f04f4b796beefeb6e4a,bundlore,2024-04-26,,x86_64
261c6871c59fe8eeb2fcbd3e4d8faf3a,mackontrol,2018-08-28,,"x86_32, PPC_32"
8a9a334e7fba470d40b1360c91fde688,spigot,2016-09-26,,x86_32
9d7ae5b238fb83290538932bc81ce61f,bundlore,2023-08-27,,x86_64
e481002c154527ecd20b9ce53d34d969,SINGLETON,2023-08-27,,x86_64
636599fffed08f3e55d3b291e1db1654,SINGLETON,2017-06-18,,x86_64
490395e6cd8f57434f77cfb44e9c9523,synataeb,2024-06-13,,x86_64
88b543b5c8625851fd88f472e26fb303,padzer,2023-08-27,,x86_64
82e02c1ca8dfb4c60ee98dc877ce77c5,bnodlero,2021-02-16,,ARM_64
9cb2a0cc6e05aabb0460fb292ebe2a95,amos,2024-05-27,,"x86_64, ARM_64"
126ed0e77c3da94ff7d7d50d48f760c9,cimpli,2023-08-23,,x86_64
786374b08cf3055d122323403bcec8fa,xcsset,2021-06-18,,ARM_64
1f674096cdd6d1a51df5c120c340e093,SINGLETON,2024-08-05,,x86_64
53cc7668e1c04ec1b220a822c9f33ea4,tirrip,2023-08-27,,x86_64
3ebfd7806281469c4c612ea1edf7ad53,lador,2024-02-04,,x86_64
5be8b7a57ca9a415607c3b0df6521042,bundlore,2023-12-11,,x86_64
9b2e9e8ce9eb29731acf15da07c407ad,gt32supportgeeks,2020-07-09,,x86_64
23ac042824f934c17303b1ceeabd0402,impacket,2024-07-12,,ARM_64
b969053135f68401c9148ace8c0df5e4,bundlore,2023-08-27,,x86_64
fa69dcb7e89efc5854b6e5e2560f26be,SINGLETON,2024-01-25,,"x86_64, ARM_64"
cf302a99d9f5d8defa5605481521e36d,SINGLETON,2013-10-31,,x86_64
bf2935ada60fe4c7ce728e20fc53a0e3,SINGLETON,2023-08-27,,x86_64
c1f5a39bbbc786d1256b113def869baf,SINGLETON,2023-12-28,,x86_64
ab9461161c6c8bf57cfa84fa0207035f,keysteal,2021-01-24,,x86_64
bdfad0f9424c592d4d972f323927dff9,tirrip,2023-08-27,,x86_64
ff4b216d1c0d987815e6c8e17a4ae435,amos,2024-04-01,,x86_64
76992e94e42921dec3b466d91b480524,evilquest,2022-12-03,,x86_64
e794893a13193a4ce55a6e64c21e8c63,SINGLETON,2024-06-18,,x86_64
88745d4556d93462e67cc84ba7e3bce3,amos,2024-06-30,,x86_64
ba9bd0754583c6f20f090f7ca7aba0f9,SINGLETON,2018-05-30,,x86_64
332c1ea6404a9f8cc739a50b1a0901a5,amos,2024-04-21,,ARM_64
1b3947fc6ee16bd11ade23954200117a,SINGLETON,2023-08-27,,x86_64
f4c4ea57d463ca51a5c758934d314369,amos,2024-04-29,,ARM_64
c99b0f9386f52897d443df8c643d54ee,cimpli,2023-08-27,,x86_64
3f4a0919a866c8712f0d30d7973e6488,bundlore,2023-09-01,,x86_64
e08626957804e2298d4c314c4104f85f,bundlore,2023-08-27,,x86_64
fc05a3de0c95c9ca74e7a53a4700a4ed,awecleaner,2019-11-02,MissingPlist,x86_64
a90fee2a8d37d81212d63f9b9216d61e,bundlore,2023-08-06,,x86_64
ac116f3eb7a36dc8c5a8de25fbdd8751,tirrip,2024-01-25,,x86_64
98e93772bcef756d98ccac995f7175cd,tirrip,2023-08-27,,x86_64
6dbc33a47e37eaf0e9a91056395e378c,cimpli,2021-08-05,,x86_64
015056cbcfff49a4860853a7980a6821,cimpli,2023-08-27,,x86_64
e28a4f123faf51e1f5700445985c7b16,tirrip,2023-08-24,,x86_64
8c3646e69dfac55913ed33dfabe244f3,imobie,2023-08-27,,x86_64
dfecfb31f14f10153c4495c97f043385,SINGLETON,2024-05-30,,x86_64
d50acf8322613031dd84f0a72e5e5402,SINGLETON,2023-08-27,,x86_64
bf93f1081286f63514c927405568aecd,amos,2024-04-18,,"x86_64, ARM_64"
ccd9d8fd4ce2a8e6a75c0b53f1fdeade,maxofferdeal,2023-12-26,,x86_64
a86c03fb8b37849db5fd0552cd2ca304,cobaltstrike,2024-06-28,,ARM_64
4dfe1b40bab21c63acbf55945f0547b7,SINGLETON,2023-07-08,,x86_64
c1d35bea42040a98fe035db3b9e14ce1,synataeb,2023-08-27,,x86_64
0a87b1d38a7aecfa501c163e0cddf510,amos,2024-08-29,,"x86_64, ARM_64"
285fa2394d681303c4f7c3a2d5bf8605,proxyagent,2024-05-16,,x86_64
9e7c7d48d7164361d0393e67c3eaf1b9,genieo,2023-08-27,,x86_64
93fdb9b9b7aedc7d91034f03ab220f2f,amos,2024-04-30,,"x86_64, ARM_64"
72adb630aeed09de0f3e85a0f9580950,SINGLETON,2024-08-25,,x86_64
9d6804a9b01413bbb3ad144fcbf5bdd7,vindinstaller,2015-09-30,MissingPlist,x86_64
1bad86985df1f435b860b0bd3570d4b1,amos,2024-09-02,,ARM_64
957690f53a8fe613097d1026fd8d8e22,tirrip,2023-08-08,,x86_64
6ec42443b4b5fd1293a374dbeb4d0353,cimpli,2018-06-15,,x86_64
7f59e88bfc348fb107991109cc072116,gost,2023-01-11,,ARM_64
b95e37ba8516e1d48eaa37da48f7b946,bundlore,2023-08-27,,x86_64
f7c100dc9db803dfe03ec59d6e2fd003,SINGLETON,2024-07-01,MissingPlist,x86_64
c6a6ce1fa3a67172f6cc1d166d9b73d7,flashback,2018-08-15,,x86_32
3ce41fffd8b1a3f829adb16ab45ba0b9,amos,2024-07-24,,ARM_64
623afa7848dcf3ee56456aede8dc077b,bundlore,2023-07-31,,x86_64
026e45065d901b8c2446720c99dfa395,bundlore,2023-08-29,,x86_64
d5bac6534147448a0cc8b34da14a0061,codecsmoke,2024-02-25,,x86_32
43ba902eea39e3c70fb818dc7ac1d1dc,amos,2023-12-30,,ARM_64
63c35cc7e00184c683ba1f925b46f9ae,SINGLETON,2023-08-28,,x86_64
24b1edd03677553399d989a418361795,SINGLETON,2022-09-08,,x86_64
baa35fec90be03abb252b8c5dddc3293,synataeb,2023-08-27,MissingPlist,x86_64
9607e95d635831a1e43e40c665b077b8,nukesped,2024-07-24,,x86_64
2175a50389a29747f988379a426afc40,adagent,2024-02-25,,x86_64
8f488d83824dc02cbbff0a34759e94f4,SINGLETON,2017-09-05,,x86_64
61b557f960e50fe803dff6646dce215b,nukesped,2021-09-03,Invalid,x86_64
33592678be6f7381c23855745448ec25,lador,2024-05-23,,x86_64
444f775e9fd47725edc45e532911e414,evilquest,2020-09-24,,x86_64
df8c8ce76cdd58886a53bbb76e3f8b16,bundlore,2023-08-27,,x86_64
0c457293a35e867f33a2190f23ac6336,amos,2024-07-30,,ARM_64
c162e1d1729671f729efa15120ffb80b,xcsset,2021-06-15,,ARM_64
3f4787a550f31c2f6246056eac9e3c2b,evilquest,2020-06-27,,x86_64
09426ce4c85894296e7cd42ef12d9b72,maxofferdeal,2024-06-21,,x86_64
df99bd722f377d6bf08f1b40a874024c,bundlore,2023-08-27,,x86_64
6a89c8178344ea62000513e1c4b26a76,bundlore,2023-08-27,,x86_64
1d824b4cb8c0eed6bd0ab5bc58bd716c,bundlore,2023-08-27,,x86_64
63fb9faadc63625a730e2683c9a350aa,bundlore,2022-06-27,,x86_64
9e4947cb2c75dfdcf3abac59873a7f93,bundlore,2024-04-25,,x86_64
acc6fa5a16e126fbc7e93887040b383d,imobie,2023-11-15,MissingPlist,x86_64
215ae774a93fddd246018e960c74e3e6,xcsset,2021-06-21,,x86_64
7079098bb8b1276b80de94538637aa03,SINGLETON,2024-04-14,,x86_64
a2d8e2d7e750e140e07ed031caff1780,SINGLETON,2020-09-02,,x86_64
4ba23fffebfd15f0bd9a579c11de866b,xcsset,2021-06-14,,ARM_64
0f7bc39c38bdd95d9529a1e457fae053,synataeb,2023-07-02,MissingPlist,x86_64
f74e7a1d904c4ff8f22ff6bea5f833cc,wisesearch,2022-04-10,,"x86_64, ARM_64"
47e30d13a2405b8aa92ac80b5666e8ad,nukesped,2022-07-26,,x86_64
cabf08c44a409820dd057705b34821f6,proxyagent,2023-12-24,,x86_64
45a48b244436038bf5611649d221a321,tirrip,2023-08-28,,x86_64
079e57535a3d5d3d51ff9354869271b1,SINGLETON,2023-09-08,,ARM_64
d692ac06b6a1cc0302446bb3e7d75a08,sliver,2022-09-07,,x86_64
fbf8f77673ff6f2b171222048a40c381,tirrip,2023-06-12,,x86_64
d36816826c4a8b637e9fdab1bfb33246,bundlore,2023-08-09,,x86_64
d98d525b9360553cf6c09fd858bc876d,xcsset,2021-06-18,,ARM_64
777de3ed66598b8de33f7866a3112ee7,SINGLETON,2023-07-09,,x86_64
fc1877e76373cc0fd4296e8b61a8777e,SINGLETON,2023-08-26,,x86_64
fe7799e804a80285f96905bb27e844cd,cimpli,2023-08-27,,x86_64
223226900db738d2e504917d5ef3e338,downloadagent,2024-01-19,,ARM_64
48c21035e8709c143835aebc57f4daa4,bundlore,2023-08-27,,x86_64
8b3684c20a11717f0862a86014f45a18,evilquest,2024-05-08,,x86_64
fb8f27de810b220feb33583d53b904ec,tirrip,2023-08-27,,x86_64
1fd3ccca682f4fc54506b7046597d402,cimpli,2017-12-30,Invalid,x86_64
6024c7052baf2ad62bb863d4b854e71e,tirrip,2023-08-27,,x86_64
c0dc1be51723331818c1dea19b979174,blueblood,2024-05-24,MissingPlist,"x86_64, ARM_64"
332a065eccdee571ec4753e987aebb76,tirrip,2023-11-26,,x86_64
0fd1bb0ccc3a4e5ec2fb9c6f5de08a66,synataeb,2022-09-30,,x86_64
e100fe4bed185e8ece54cdf317f3e6bd,hayabusa,2024-07-26,,ARM_64
aff3e775920c54c07d003f5a59a67623,bundlore,2023-08-27,,x86_64
7b27e683e49c095606cead8c42f0a6a0,SINGLETON,2013-05-06,,x86_32
0897983c3cf80a41eb8d9454d452c131,amos,2024-09-06,,"x86_64, ARM_64"
5f5e5980f62c04943246d64bc7ae0d2b,flashback,2018-07-20,,x86_32
decbccc491c67193c0a62f12e0c012a2,cimpli,2021-01-07,,x86_64
1348e850a56352e7bd357e35f2369333,bundlore,2023-11-11,,x86_64
660717c253264a14ff261b9081f0c844,lador,2023-07-12,,x86_64
718f14f3a739b76ad0e85a9ccde66d91,SINGLETON,2023-06-01,,"x86_64, ARM_64"
84b5b2914d9502a6deb052fa949b8ab3,cimpli,2023-08-27,,x86_64
37acf04d6e4b92ffff636f83faf34bdd,xcsset,2021-06-19,,"x86_64, ARM_64"
06dcddf33487a3b89bc7e0e26f80173d,amos,2024-07-02,,"x86_64, ARM_64"
6e9be9ede8b3881c001fc51b3164db9a,lador,2023-06-30,,x86_64
069035856444e9afcbb0b1cc754e5295,evilquest,2020-09-22,,x86_64
c6c2594c1e6548274bf9ac83b2fec144,bundlore,2023-08-27,,x86_64
389412badab03ef1e8925ddb08fa3187,SINGLETON,2023-12-28,,"x86_64, ARM_64"
c65f4482e1ff9a2bc57b4f0c2e0cf9a9,SINGLETON,2023-08-27,,x86_64
4ece7552143f2953c1ee181bd4cd2df2,bundlore,2023-08-27,,x86_64
bad8d4a4040316b524b8d41fec64527c,bundlore,2023-06-29,,x86_64
56fdcd77479d88354033364db9bd9a26,cimpli,2023-08-27,,x86_64
c83a961a0af2d95e11ab6c5f17b9e96c,amos,2024-08-09,,ARM_64
01eb6826839583027e0cbf8f305d4803,lador,2024-05-15,,x86_64
25c4a97edd1b42f064d381f26c9801db,cimpli,2023-08-26,,x86_64
94e976c95bd6d6ab5cf88143c2ae2646,bundlore,2023-08-27,,x86_64
38ee3ea408c2479442d0dc3208311fbd,bundlore,2024-02-21,,x86_64
cf4894a107b8a1f6eb983b7de59ea672,surfbuyer,2023-08-27,,x86_64
bdde5f11ea899fb00e52ba2f7097cd24,SINGLETON,2024-06-10,,x86_64
d4c9002b65a51b57a060c53be0db7f05,SINGLETON,2023-12-14,,x86_64
5c375bbe497df267e51f3b8e79782875,SINGLETON,2023-08-27,,x86_64
0ef4285cc80373ea0d583f104f7417ae,proxyagent,2024-02-07,,x86_64
c6828c4ff5368c99cf29cf1444111ada,amos,2024-09-02,,x86_64
215bb302584b46364920813f8af88d09,bundlore,2023-12-01,,x86_64
b8bf2f27bad2d8bb4477e90b740d672e,SINGLETON,2023-09-02,,x86_64
547b1e913d76fbfa65135c019e4af396,bundlore,2023-11-22,,x86_64
91177da127b5e0c16832b630f21aae82,SINGLETON,2023-08-27,,x86_64
3441d0b3100ffeb71b641d7720df8628,extinstall,2016-09-05,,x86_64
a045c567af4d25e6c22e043f997950bd,bundlore,2023-08-30,,x86_64
42694a8cc57fb1250634b1a3936bfe71,cimpli,2023-08-27,,x86_64
8db8aa2357810c26312dedfd852b1754,tirrip,2023-06-25,,x86_64
77ec116dedba065adabf9610f11877bc,chisel,2024-08-22,,x86_64
db330eb7cd08d8a84ba3361a9b380d8a,imobie,2020-08-08,,x86_64
123b8c4847cbb47a285ae14e15f4d6c1,gt32supportgeeks,2017-04-03,,x86_64
d14ecb7443d53d181fe9f7887af7a264,tirrip,2023-08-27,,x86_64
688839bcdd38fbd923efd4c685dd075e,amos,2024-06-10,,ARM_64
42e1dedd796b04471a67aa9d323f5c42,tirrip,2024-01-16,,x86_64
8f91b2a9baafebaf7993545314cf6f26,surfbuyer,2023-07-08,,x86_64
7cbfaf404e5a443e5698b151ce86d9ab,maxofferdeal,2024-01-18,,"x86_64, ARM_64"
866a3530e127f28f04daddd8d96e13a8,amos,2024-01-07,,x86_64
6d9be9079d35ddea024e22c79115bb4b,SINGLETON,2024-01-04,,x86_64
e35aa89b4bf2c9de354346100341a3ca,SINGLETON,2023-08-29,,x86_64
370be8b46cd5c055a890d3b7afeaf1f9,tinyv,2019-12-16,,ARM_64
6a1188993a83fdcd97641d2747be4fc6,tirrip,2023-08-27,,x86_64
6c009775d3e6080047d34ffc73a23394,limerain,2020-04-10,Valid,x86_64
bb744c4fb53da06d7a49a2ba97843544,bundlore,2024-01-14,,x86_64
2422e5e7b4e78e86ff10c396904fd8ec,SINGLETON,2023-07-27,,x86_64
f6065ba5aee270055ea6c923bc8079a2,bundlore,2023-08-05,,x86_64
b04b62190a101eb01bcd139d2f6831e9,SINGLETON,2023-06-14,,x86_64
